岗位名称,评分
采购实习生,1954.4743714793744
质量工程师（2024校招）(J13362),10065.507751619996
GIS实习工程师,428.8459968771614
总部技术支持实习生,67477.37621906931
数据实习生（小红书）,152.41795540741083
商品运营实习生,2.8528145845402273
插画实习生-有转正机会,17.484651066541772
办公室实习生,2.0777245707400334
内容运营实习生（直播项目）(J10162),15.824616470172806
审计实习生,1953.6373950979091
研发测试实习生2,1954.4743714793744
党建专员,1617.3293071955238
销售培训生（2024年应届毕业生，大连市）,4180.514960929997
销售培训生（2024年应届毕业生，辽宁营口）,4180.514960929997
销售培训生（2024年应届毕业生，沈阳市）,4180.514960929997
市场及竞企分析岗（集团总部）(J13255),3214.5694255009776
销售主管（贵阳）-岚图汽车,100254.4240281562
人力资源实习生,37273.215403084985
市场拓展岗（集团总部）(J13257),3214.5694255009776
语文编辑（双休+五险一金）,38.225934430750506
材料统计员（建筑行业）,1957.1415269609192
地理编辑（双休+五险一金）,38.225934430750506
CAD绘图员（实习生）,1956.4283233147842
历史编辑（双休+五险一金）,38.225934430750506
助理设计师,1957.1415269609192
统计员,1957.1415269609192
政治编辑（双休+五险一金）,38.225934430750506
工程巡查员,1957.1415269609192
助理设计师,1957.1415269609192
合同管理实习生（2024届-可转正）,325.86837214450355
算法工程师（图像/NLP),643.9349940487969
2024年春招-客服(J12687),71.95011062688282
后端开发工程师,848.7697425539599
工程师,71.65856701623397
财务信息系统运维顾问-实习生,849.0232758315537
JAVA开发工程师,170.7286251674662
信息流优化师实习生,67.49837061797001
审核专员（早九晚六 周末双休 不加班）,646.5451950883833
游戏运营实习生,23.261707022172523
房产经纪人,65.50831872341656
Machine Learning Intern,1957.8547306070543
渠道规划岗（安踏品牌）（24届）,7272.642808136507
工程管理类,1951.7453296301644
人力资源部实习生 (MJ000533),1494.1924593879141
企业服务顾问/咨询顾问,328.55181942100194
【素养小班主讲老师】（24校招/小初英语/初中物理化学/无责底薪/六险一金）,70.11518427001944
【高中1对1主讲老师】（24届校招/六险一金/高中数理化）,72.25479520842461
董事长助理,520.7526694113885
软件开发,519.3262621191184
公司前台文员,517.8379684591831
亚马逊德语运营助理,2406.602193413126
生物编辑（双休+五险一金）,38.225934430750506
机电施工员,1957.1415269609192
结构检测员,1957.1415269609192
建筑工程检测工程师,1957.1415269609192
CAD设计/制图,1957.1415269609192
物理编辑（双休+五险一金）,38.225934430750506
机电工程师,1957.1415269609192
结构工程师,1956.5520960501144
英语编辑（双休+五险一金）,38.225934430750506
测绘外业测量技术员,1957.1415269609192
Java开发实习生-运营管理,12216.959020769404
2024年春招-设计(J12683),73.31463155148779
日语实习生,1957.730957871724
嵌入式软件工程师,92.12163362852472
SI/PI信号完整性工程师（技术青苗岗位）,6435.997102092244
出纳实习生,355.21435479607817
无线/射频通信工程师,978.729212772631
德语实习生,1953.8849405685696
2024年春招-战略咨询(J12686),73.31463155148779
市场运营实习生,292.2202714930051
【二讲老师】（24校招/六险一金/无责底薪）,70.11518427001944
财务分析实习生,110.79851701415582
药品质量管理员,517.8379684591831
校园项目经理实习生,21.856338781639963
国际业务类,15783.032320158201
研发技术类,15783.032320158201
生产管理类,15782.970433790537
技术管理类,15782.90854742287
无线软件测试实习生,17.184390137993883
中粮酒业-生产技术管培生,76602.26705128352
工程现场管理,1956.4283233147842
化学编辑（双休+五险一金）,38.225934430750506
数学编辑（双休+五险一金）,38.225934430750506
土建预算员,1957.1415269609192
土建监理工程师,1957.1415269609192
项目工程师,1957.1415269609192
环保工程师,1957.1415269609192
初中九大学科编辑（语数英政史地理化生）,38.225934430750506
药物分析实验员,165.90023284556062
药品研发分析实验员,167.97795741630065
化药研发分析部实习生,165.2489155670907
化药研发合成部实习生,165.2489155670907
药品研发合成实验员,167.97795741630065
测试工程师,1960.8018851610782
产品助理,1958.1966160471984
PLC工程师,1958.4441615178591
行政人事专员,1957.730957871724
机械设计工程师,1958.4441615178591
数据分析,1958.4441615178591
硬件运维工程师,1958.4441615178591
战略专员,2030.5504266617381
人力岗,11606.399147834316
审读专员,5081.193790967248
电子电器架构工程师,3642.4120676985713
人力资源岗,10597.428710584956
HRBP(MJ031449）,33824.45525925974
HRBP(MJ031449）,33824.45525925974
HRBP(MJ031449）,33824.45525925974
HRBP(MJ031449）,33824.45525925974
流体实验室实习生,1956.5520960501144
调试工艺工程师（2024校招）(J13363),10065.507751619996
3D三维设计师实习生,1955.715119668649
行业标杆链家诚聘销售精英6000底薪,72.14526424344604
后端开发工程师,70.29167246323705
招聘实习生+免费住宿+双休客服,11.425546013829972
PLC调试工程师助理,1958.4441615178591
电气工程师助理,1957.730957871724
电气工程师,1957.730957871724
设备工程师,1957.730957871724
组装调试工程师,1958.5679342531894
机械工程师助理,1958.4441615178591
PLC工程师,1957.8547306070543
电气工程师助理,1957.8547306070543
电子工程师助理,1957.730957871724
机械工程师助理,1958.5679342531894
办公室急招3名文员+接受应届生,1955.1256887578443
电气组装工艺工程师（2024校招）(J13364),10065.507751619996
行业标杆链家诚聘销售精英6000底薪,72.14526424344604
初级国际会计（2024届）,458.8103478979542
市场营销-底薪6000+无上限提佣+五险一金,72.14526424344604
计算机实习生,10.680212369666371
人力实习生（bp方向）,324.10323023614984
【24届校招】数字电路设计工程师,116.44958181074577
【24届校招】版图设计工程师,111.39526992013523
算法工程师（校招）(A157591),2950.9867818518987
2024届校招-Web前端-硕士(J14606),77.68976879728075
跨境电商亚马逊运营专员,11.960211442145464
运营实习生（有人教有人带）,9.967008723531315
人力资源专员/助理,10.556439634336098
HRBP(MJ031449）,33824.45525925974
HRBP(MJ031449）,33824.45525925974
HRBP(MJ031449）,33824.45525925974
HRBP(MJ031449）,33824.45525925974
HRBP(MJ031449）,33824.45525925974
银行客户经理【古市】,19283.175305319397
银行客户经理【青田区域】,19283.175305319397
海外营销代表,19739.64740515824
财务管理岗/会计岗,21961.13519215175
数据标注实习生（接受无经验）,98.71129406591632
招投标采购专员,1957.017754225589
自动化设备工程师,1957.8547306070543
电子工程师助理,1957.730957871724
办公文员,1956.4283233147842
信息管理员,1957.1415269609192
信息网络管理员,1956.4283233147842
网站编辑,1956.4283233147842
采购助理,1956.4283233147842
操作员,1956.4283233147842
通信工程师助理,1957.017754225589
数据中心运维值班实习生,4.093562773814929
审计实习生,2.8528145845402273
游戏原画实习生,69.24133063374165
产品助理（智能装备）,331.4244881750496
制样工程师（实习）,229.31375800761478
市场部助理 (MJ007895),4.093562773814929
翻译实习生,1957.792844239389
【2024届】嵌入式软件开发工程师,1964.8954479348931
亚马逊推广（可看实习/双休）,4.155449141480067
TT达人运营实习生(J17219),1954.5981442147047
2024春招-运营(J12681),73.31463155148779
内控部_内控部实习助理,1955.0638023901793
大专/本科优先录取+提供住宿+底薪8千+带教,330.1642094200575
行研实习生（二级市场方向）,1954.5981442147047
见习助理,3.401398179417419
实习人事,1954.4743714793744
客户端工程师,359.1315915166278
2024年春招-付费(J12684),73.31463155148779
平面实习生(J10112),34.58853531884229
医药代表-景德镇,476.96028031484497
人事招聘岗位接受小白实习生提供单人间住宿,18.03957835092606
python开发实习生,1679.5991175060374
助理实习生（双休早九晚六）,9.923787779211775
财务实习生,356.6064665071975
管培生,1942.0329254367487
交付专员实习生,69.0627924159221
媒介商务实习生,131.88688666717144
风控,326.18967212478896
hr人事实习生,17.154461473009114
【新东方】郑州大学校园大使,326.58472661469926
招聘实习生,1265.5359507977835
市场推广,17.45964195368908
文案（可实习）,17.484651066541772
2024年春招-ISV电商策略专员(J12688),73.43840428681807
英文编辑（校招）,1957.6690715040588
2024年春招-客服(J12687),72.5395415376876
招聘实习生,1955.7770060363143
战略分析（2024校招）(J13366),10065.507751619996
行业标杆链家诚聘销售精英6000底薪,72.14526424344604
部门助理实习生-英语良好优先,68.43014056079777
产品实习生,1957.9166169747193
数据仓库工程师-实习生,5929.762465553667
通信调试工程师,1956.9558678579237
行业标杆链家诚聘销售精英6000底薪,72.14526424344604
HR实习生（招聘方向）,325.8989057098088
python开发实习生,37.083949863953386
市场策略与中台组_市场部实习生(J70421),1954.4743714793744
母婴类目运营管培生,1961.824520645539
java开发工程师,4504.075497668899
HRBP实习生 (MJ002192),2574.216556808887
营销产品经理实习生 (上海),1292.357743911617
集团管培生,1942.0329254367487
平面设计实习生,1868.9966887822932
UE策划 (MJ001203),17727.50498146765
高中语文教师,1958.9717060609987
高中语文教师,1959.095478796329
游戏测试见习工程师（接受小白）,2413.2576805104804
游戏测试见习工程师（接受小白）,2413.2576805104804
新能源汽车销售前台（极狐汽车）,1954.5362578470395
罗平小微金融客户经理,1951.7453296301644
科研财务助理,0.185659102995413
研发工程师（航空宇航科学与技术）,0.185659102995413
研发工程师（建模仿真）,0.185659102995413
研发工程师（信息与通信工程）,0.185659102995413
项目助理,1954.4743714793744
招投标专员,1957.2034133285842
实习生-财税专业,1953.8230542009044
项目助理实习生,1956.5520960501144
售后客服专员,38.010518958118496
人资实习生（住宿+餐补+实习证明）,1953.8849405685696
2024年春招-付费(J12684),73.31463155148779
hr实习生,1288.9523756710846
人事专员（招聘方向）,70.51658244943685
跨境电商运营eBay（可申请住宿）,38.139038950232674
产品经理（实习）,1956.366436947119
初级信息流优化师,255.63219645410723
软件开发,1961.824520645539
美术实习生,37.0056346498339
大数据实时开发实习生,1956.6139824177797
招聘实习生,133.28591121819693
光学工程师/助理工程师,6881.466783249934
财务管培生,299.2357546029015
客服培训生,136.41635124682426
商务运营实习生,1955.7770060363143
前端,65.6819758324318
双休邀约专员,9.506097804840708
AIGC产品经理（游戏方向）,69.89502154060354
车载嵌入式（MCU）实习生,12860.645651451048
培训运营,1953.8849405685696
抖音新媒体运营,3.504131863010147
售前客服实习生,1953.8230542009044
市场实习生,2.8528145845402273
IPO实习生（全职）,2.8528145845402273
市场策略实习生（内容 视频）,1936.698614473659
技术支持/实施交付工程师,1955.1256887578443
语音算法工程师,26.238350241792183
内科医生,1951.7453296301644
安徽省立医院（感染病院区）岗位,1951.7453296301644
财务助理,3.4422454953450092
安徽省立医院（感染病院区）护理岗位,1951.7453296301644
医技学科岗位（硕士及以上）,1951.7453296301644
临床医生,1951.7453296301644
临床医生,1951.7453296301644
口腔医生,1951.7453296301644
麻醉医生,1951.7453296301644
超声、放射医生,1951.7453296301644
研发工程师（软件工程）,0.185659102995413
研发工程师（兵器科学与技术）,0.185659102995413
项目经理,0.185659102995413
研发工程师（水声工程）,0.185659102995413
研发工程师（流体力学）,0.185659102995413
研发工程师（光学工程）,0.185659102995413
研发工程师（机械电子）,0.185659102995413
研发工程师（电气工程）,0.185659102995413
研发工程师（声学）,0.185659102995413
研发工程师（交通运输工程）,0.185659102995413
管理培训生-电商运营类,809.9380573001699
前端开发实习生-飞书,1293.2315975478948
部门助理实习生,2606.4417756286166
软件开发助理工程师,25.896366860513105
游戏策划 (MJ000525),142.8494258323915
英语翻译实习生,648.010076068189
客服专员（可实习）,11.33390327652824
人力资源专员/助理,1957.3271860639147
项目经理实习生,67.65902060811274
行业标杆链家诚聘销售精英6000底薪,72.14526424344604
新媒体实习生,1956.304550579454
市场推广实习生,5929.762465553667
电商设计实习生（手绘）,1953.8849405685696
售后服务储备核心员工,1957.5452987687286
运营专员（带薪实习+提供住宿）,11.859074191275935
门诊前台（实习生）(J10018),1955.1256887578443
自如人力实习生【120-140/天】招聘方向,19669.20228473601
海外技术支持实习生,784.4136426928446
实习生-运营专员,198.3627041107793
数据行政实习生 J12917,1955.1875751255095
股份职能-采购员（原料药方向）,5539.282669585838
数据运营实习生,261.4413824077665
信息技术管培生（系统运维方向）,32138.892014047884
视觉设计实习,1283.5156158494415
运营实习生（海外）,1956.6139824177797
剪辑师,4.93053915528026
海外游戏运营实习生,37.82928350811699
Data Analytics Intern,1955.9007787716446
应用软件工程师（985/211）,15.755387418608338
22-24届人力资源类本科校招生,4.868652787615123
c++开发（杭州参加线下笔试+面试）,473.78918160363605
营运助理,3.566018230675285
成本会计,55772.2633041431
康复科医生,1951.7453296301644
肛肠科医生,1951.7453296301644
博士专业技术人才,1951.7453296301644
博士专业技术人才,1951.7453296301644
博士专业技术人才,1951.7453296301644
博士专业技术人才,1951.7453296301644
博士专业技术人才,1951.7453296301644
博士专业技术人才,1951.7453296301644
博士专业技术人才,1951.7453296301644
博士专业技术人才,1951.7453296301644
研发工程师（电子科学与技术）,0.185659102995413
研发工程师（应用数学）,0.185659102995413
研发工程师（船舶与海洋工程）,0.185659102995413
研发工程师（控制科学与工程）,0.185659102995413
研发工程师（计算机科学与技术）,0.185659102995413
研发工程师（系统工程）,0.185659102995413
必胜客储备经理-上海青浦夏都小镇/天空之城,89.72344731562593
必胜客储备经理-上海闵行马桥/吴泾,89.72344731562593
奔驰财务实习生 - 青岛利星行之星,323.52726390002806
人力培训实习生(A166399),19281.77865439676
证券专员,1958.382275150194
行业标杆链家诚聘销售精英6000底薪,72.14526424344604
校招实习生,1288.3629447602798
.net实习生,120.45892111963214
日语翻译实习生,68.5860432941566
【24届校招】芯片验证工程师,116.44958181074577
营养专员（2024届）,198.57566364492078
电商运营实习生,40.92425452042077
数据标注实习生,11.133078594907545
2024届校招-技术支持工程师(J14628),69.50264324965089
招聘实习生,1955.9007787716446
人事实习生,1954.5981442147047
财务应付实习生,1954.4743714793744
财务会计实习生,324.43087390594235
交互设计（英语） 实习生,1956.6139824177797
法务实习生,96490.42570422811
hr实习生(招聘方向),1955.7770060363143
市场实习生,67477.49999180464
ai产品实习生,337.21500870536335
hrbp实习生,1955.9007787716446
人力招聘实习生,14930.293314186752
管理培训生,72.14526424344604
房产经纪人,72.14526424344604
房产销售顾问,72.14526424344604
销售管理培训生,72.14526424344604
行政助理,1953.3426796425067
生产普工,1955.482290580912
电话销售/网络销售,1954.7690869347769
销售顾问,1956.9086978731818
草莓种植技术员,2.0777245707400334
实习律师,1956.0245515069748
海外技术支持工程师,8.776556458434639
市场策略增长创新,1936.698614473659
测试工程师,1013.0443631310109
数据整理实习生,16070.762559747442
英国市场运营实习生（线下）,10.093155087253539
财务实习生,1956.6139824177797
研发实习生(滁州),1954.4124851117092
人资实习生-广州（提供宿舍+餐补+实习证明),1953.8849405685696
博士专业技术人才,1951.7453296301644
博士专业技术人才,1951.7453296301644
博士专业技术人才,1951.7453296301644
医师岗位,1951.7453296301644
技师岗位,1951.7453296301644
护理岗位,1951.7453296301644
中国科学院长春光学精密机械与物理研究所（长春光机所） 博士全时招聘公告,1961.824520645539
销售管培生一底薪8K起,33823.02885196747
销售管培生一底薪8K起,33823.02885196747
销售管培生一底薪8K起,33823.02885196747
人力资源实习生,2895.060373432416
LEAD管培生-数字化方向（2024校招）(J13383),10065.56963798766
行业标杆链家诚聘销售精英6000底薪,72.14526424344604
蓝月亮人资实习生招聘,1954.4743714793744
硬装部家装顾问,1955.482290580912
房产销售顾问,72.14526424344604
房产销售,72.14526424344604
管理培训生,72.14526424344604
销售管理培训生,72.14526424344604
高中生物老师(J39051),328.3824521129602
项目运营管培生_高校业务,158.61776752340464
管理培训生,72.14526424344604
QC实习生(J10663),2345.272886219715
人力资源专员（2024校招）,2319.632736242444
【实习】二次元游戏产品运营,70.24845151891752
绘图员,196.08024909980966
客服（实习生）,10.712342367694916
公益项目实习,2167.5207942611246
大模型研发实习生,130.40653312946648
实习生(J11231),5948.915548794617
产品运营,14931.595948743692
HRBP-校招岗位,245459.6372910435
股份职能-采购员（原料药方向）,5539.282669585838
图像算法,5.054311890610536
总经理助理,8.063352812299582
信息流优化师助理,3.504131863010147
24届校招-机器视觉算法研究员(J12626),512.8467588335923
测试实习生,1955.7770060363143
周末双休//小红书发布实习生,2.2014973060703085
测试实习生（有转正机会）,1953.6335850097971
服务运营实习生（车险运营）(A4173),9567.531933291668
博世产品市场实习生,1954.4743714793744
LEAD管培生-项目管理方向（2024校招）(J13384),10065.56963798766
软件测试实习生,1954.4743714793744
行业标杆链家诚聘销售精英6000底薪,72.14526424344604
运营助理/专员,1953.8849405685696
人力实习生,3216.0775274251027
桌面运维实习生,1956.5520960501144
财务实习生（双休）,1953.8230542009044
销售管培生一底薪8K起,33823.02885196747
销售管培生一底薪8K起,33823.02885196747
销售管培生一底薪8K起,33823.02885196747
销售管培生一底薪8K起,33823.02885196747
销售管培生一底薪8K起,33823.02885196747
销售管培生一底薪8K起,33823.02885196747
销售管培生一底薪8K起,33823.02885196747
销售管培生一底薪8K起,33823.02885196747
销售管培生一底薪8K起,33823.02885196747
销售管培生一底薪8K起,33823.02885196747
销售管理培训生,72.14526424344604
7小时上班制-热线接听客服-六险一金,1213.4250640566008
医药信息沟通专员（2024届）,41117.39948839403
管理培训生,72.14526424344604
销售管理培训生,72.14526424344604
房产经纪人,72.14526424344604
AI小蜜工单审核（双休/不销售）,646.3821714698486
抖音娱乐主播,2012.424182281851
房产经纪人,72.14526424344604
硬件开发实习生,76.8944106565922
云计算架构师,201.77036366960516
人力资源实习生（氛围好+平台大+实习证明）,5.419610010884264
翻译审校实习生（网文小说）,70.15206152483188
校园推广实习生（哈尔滨工业大学）,324.8164338822849
管培生,72.15918241000772
网优实习生（性能监测岗）,3504.5155895335456
AI应用研发实习工程师(J70382),1956.6758687854447
AI运营实习生（西班牙语）,41.34153932778822
分析师（医疗方向）,67.03508607088746
网络工程师-24届校招 (MJ000209),1960.3981133532689
服装设计助理,68.41147513745219
品牌实习生,646.8775860149597
北京产品实习生 (MJ001253),3805.578450798065
社群运营,157.06758749580425
市场营销策划,1957.792844239389
财务实习生(J10238),1957.2034133285842
工程师助理,1958.2585024148636
建模工程师实习生,1954.4743714793744
药学相关专业24届毕业生实习岗（采购内勤）,1648.3264036203448
资金管理专员,1958.382275150194
北京链家6000底薪直聘管培生,73.3241260650556
社媒营销实习生,8407.796498386713
东方甄选 新媒体运营实习生,1955.9007787716446
前端开发实习生- AIGC（有转正hc,137.05580038333446
AR特效编辑器开发实习生,8.310898282960133
rpa开发工程师,458.40120577666244
新媒体运营,104.69827170043057
C＋＋开发工程师,13.645209246049761
项目文员实习生,3.4422454953450092
拓维思航线规划员,2.79092821687509
运营管培生,1296.1097448490777
嵌入式软件工程师,261184.82925009195
仪控设备采购工程师,1957.450958799245
人伤调查岗,1951.7453296301644
车险核保岗（应届毕业生岗）,1951.7453296301644
实习生（供应链管理）(J14714),6711.3243019528145
做五休二接听客服/保护5000,2840.2734446433283
营销管理培训生,72.14526424344604
责任险风控岗,1957.2034133285842
房产经纪人,72.14526424344604
集团人资板块-人力资源实习生,1952.4585332762995
销售管培生一底薪8K起,33823.02885196747
销售管培生一底薪8K起,33823.02885196747
销售管培生一底薪8K起,33823.02885196747
销售管培生一底薪8K起,33823.02885196747
销售管培生一底薪8K起,33823.02885196747
销售管培生一底薪8K起,33823.02885196747
销售管培生一底薪8K起,33823.02885196747
系统开发工程师,0.24754547066055066
会计（储备）,4.2173355091452045
党建实习生,348.2884014337441
会议通知人员,1955.001916022514
【校招】数据分析师（DA）,20.858666504714545
感知算法实习生,1936.5903563376141
结算实习生,720.5923196043501
统计员实习生（宁波）,293.17947677046044
2024校招-会计核算,1961.824520645539
招聘实习生,3080.194709399569
新媒体运营实习生,1697.9363635579061
hr招聘实习生,1288.3629447602798
口腔渠道推广（孝感/五险一金）,1958.1966160471984
人力资源专员/助理,17.484651066541772
LTDP管培生-生产运营方向（2024校招）(J13385),10065.56963798766
北京链家6000底薪直聘管培生,73.3241260650556
24届实习 可签三方/开证明,1287.7832916981201
算法工程师【万物云总部校招】,1968.770898003894
品牌助理（招实习生，小红薯平台运营为主）,1956.5520960501144
AI社交产品运营实习生,4.958699092193657
pr实习生,264.5141929322511
运维实习生-商业产品与技术,651.6177188104606
软件质量实习生,19283.794492599834
2024届-应用软件工程师,2616.0553084685166
线上运营专员【线下坐班】,1959.6849097071338
设计实习生,33.19508026603196
hr招聘实习生,5725.437434113513
数据分析实习生,48.55068226047274
市政电气设计工程师（应届毕业生）,8116.275490462444
学习管理师(J39056),328.320565745295
管理培训生,72.14526424344604
销售,1951.7453296301644
新媒体实习生（大厂/双休/开实习证明）,324.8164338822849
查勘定损岗,1957.079640593254
研究所实习【综合岗】,1952.5204196439647
销售管理培训生,72.14526424344604
销售管理培训生,72.14526424344604
营销管理培训生,72.14526424344604
招聘实习生,293.6999004284242
采购专员,370.49333499021117
法务实习生,1289.7171519342623
规划组实习生,7.859880268557796
数据安全实习生,1955.8388924039793
运营设计实习生,1953.8849405685696
设计实习生,10.013056888121557
实习生客服 早九晚六 周末双休,7.03642366293369
人才发展运营实习生,1288.9523756710846
财务-应付核算实习生-杭州,59961.179267214524
销售管理培训生,72.02149150811576
运营实习生,3858.242363385805
高中历史老师(J39562),329.8088594052303
市场经营岗,2081.0631597129222
高中政治老师(J39050),328.3824521129602
人力资源专员,10994.785630937844
肯德基办公室实习生,141.902728734178
成本管理,10994.785630937844
体系管理专员/企业管理专员,10994.785630937844
Social Intern（可转正）,3.741363583048453
大学生市场拓展,16.950263336698917
急聘跨境电商运营专员/社保/带薪培训,13.448505102080716
上市公司HR实习生,763.9590197494238
项目管培生,230.85955510749315
财务实习生(带薪培训+提供住宿),8.788146901921753
图形图像开发实习生,32429.203249581216
客户体验顾问,348.1848764076247
新媒体实习生,15.89759378412894
车道线后处理实习生,13.924006811782636
软件开发工程师,261184.82925009195
项目实习生,9.967008723531315
行政前台,197.2293545517826
风控实习生,619.2352570539831
企业管理管培生,6435.251768448081
电商运营助理（24届校招）,1958.382275150194
人力资源实习生(招聘方向)大厂！包三餐！,1955.7770060363143
iOS客户端校招生(A33517),186.2939304237664
科研产品实习生,392.56427000742866
场控实习生,4.155449141480067
pcb layout工程师,6.54100911782259
新媒体实习生（英语发音标准）,325.4058647930897
运营投放实习生,4.68299368461971
7k 可实习可盖章 包食宿,1287.9070644334504
商机运营助理,1953.8230542009044
电商渠道运营助理,1955.1875751255095
藻类生产技工,262.31523604404424
仿真分析岗,643.3639596383816
中国移动拔尖计划-人工智能领域专家,12886.686928039764
电气设计岗,643.3639596383816
机械结构设计岗,643.3639596383816
产品设计（燃气轮机）,36523.336310888284
【2024校招】演艺项目专员（北京）,672.8897854885728
活鲜渠道经理,2735.342596934272
Graphics Driver Dev - 图形驱动开发实习生,1958.8154797238499
人力资源实习生,1953.8849405685696
店铺运营实习生（双休、五险一金）,149.319087454525
短剧运营,1956.6139824177797
2024届管配生（跨境电商管培生）,1958.2585024148636
c++开发工程师,15849.526923229994
客服专员（包吃包住）,324.86202845499645
微博短视频运营 实习生,1953.8230542009044
职能管培生(J14621),70.09207416045567
数据运营助理 （可年后到岗）,131.82262667111436
英语区运营实习生,10.90274872747423
IT运维实习生（可转正） (MJ062765),2788.255891533701
技术支持工程师(24届Base北京),1111.600120986357
自动驾驶应用AI解决方案实习生,14.513437722587415
人力资源实习生（深圳）,69.57134793192614
行政实习生,36.83403076490089
涉外法务实习生(A02967),2834.3501038110503
测试开发实习生-【AI算法方向】,38563.965050662446
游戏策划,73.21824155740218
项目助理-营销类,67.72328060416982
应付会计(J11272),6.229203651104952
管培生（轻资产运营方向）,5747.902714676428
软件工程师（24届校招）,1364.6474625206906
校园推广实习生（山东大学）,324.8164338822849
财务实习生,15.693722849666681
HR实习生,1954.5981442147047
品牌运营部设计实习生,4.155449141480067
大模型测评,13.129255146397231
感知算法工程师-2024校招,584.5561949003943
党群实习生,1953.7611678332394
新媒体运营,38.22593443075051
人力资源实习生,4.992425522945398
游戏系统开发,77.83460161757284
测试工程师,10994.785630937844
高中物理老师(J39047),328.3824521129602
数据标注实习生-可以接受无经验,2411.8312732182103
高中英语老师(J39045),328.3824521129602
数据运营助理,1.5501800276003892
产品设计及热仿真工程师,10994.785630937844
市场部销售总监经理等,1955.6826660668305
汽车结构性能cae工程师,10994.785630937844
高中数学老师(J36617),328.3824521129602
党建专员,328.9187139739989
网络安全风险分析员,1959.4667970023197
超快激光工程师(激光器)-博士（2024校招）(J13464),10065.631524355325
北京链家6000底薪直聘管培生,73.3241260650556
人力资源专员/助理（实习生/应届生）,1959.808682442464
新媒体运营实习生,1953.8849405685696
招聘实习生,1955.7770060363143
品牌策划实习生,9.632244168562933
政企数字化运营,1.4089726564720204
业务支撑（创新业务）,1.4089726564720204
云计算售前工程师,1.4089726564720204
市场营销管理,1.4089726564720204
经营分析,1.4089726564720204
解决方案经理,1.4089726564720204
【2024校招】会展客户专员（北京）,672.8897854885728
网络IT/DT开发,1.4089726564720204
行政文秘岗,41770.46829613085
内容运营专员（英语）,845.3274970586148
产品测试,362.48461380838046
人力资源实习生,19669.32605747134
社交媒体运营实习生,10.74209873733151
电商运营实习生,1536.8125559966948
市场实习生,44.68303620357931
双休免费住宿-客服,35.95542987183921
算法实习生,19285.995989905903
Java开发工程师,1310.7468059552773
虚拟偶像2D合成实习生,375.34873372865786
WPF开发实习生,650.2782069987084
运营经理/主管,69.8537206327972
法务官,33824.45525925974
游戏原画实习生（角色/场景）,10.122911456890133
瓦特实习生研发方向,36.83165713650894
2024春招-运营(J12681),73.31463155148779
2024春招-国际化（运营/商品方向）(J12689),73.31463155148779
测试开发工程师,847.0014498215455
档案管理实习生,1265.5359507977835
党建专员,328.9187139739989
党建专员,328.9187139739989
党建专员,328.9187139739989
工艺工程师,10994.785630937844
辅导老师,71.5395415376876
高压设备测试工程师,6436.707932109987
学习顾问,72.96594882995771
高中一对一主讲老师,74.61046882704179
IT信息管理员,6433.327572982307
IE工程师,6435.9328420961865
电商美工实习生,10.03009221307629
焊接仿真工程师-博士（2024校招）(J13467),10065.631524355325
北京链家6000底薪直聘管培生,73.3241260650556
探探-产品运营实习生,1955.9007787716446
运营管培生,1959.2192515316592
信息技术类管培生,3268.0114264758713
【23届招聘】出纳专员,2.79092821687509
测试开发工程师（产品方向）-常州(A81554),6446.463773120475
董事长助理,6.822604623024881
python开发工程师,134.98994395455418
品牌实习生,2.7290418492099526
金融信息审核（实习生岗位）,1954.4743714793744
直播管培生（实习生）,50.584415294269725
产品运营实习生,1955.3113478608398
商品实习生 (MJ015930),1954.4743714793744
无线网络规划优化,1.4089726564720204
项目技术支撑,1.4089726564720204
5G创新项目管理,1.4089726564720204
环保技术服务,38.46668262002521
行业经理,1.4089726564720204
预算员,650.6780087454025
成本风控中心-经营合约部高级经理,1951.7453296301644
中航勘察设计研究院2024年校园招聘--地质工程师,1126.2135700113356
机电工程师,3510.038172571386
海南区域中心-市场高级经理,1951.7453296301644
赫尔大学中国办公室招生申请部实习生,22.640146113339203
政府采购实习生,15.893623723013794
【供住宿】招聘实习生,1955.7770060363143
测试工程师（应届）,521.4430464932584
产品项目实习生,74.76419729317648
hr招聘实习生,19281.592995293766
见习管培生-长春,1955.7770060363143
采购专员,1139.246832567282
[校招]接受24届实习生5000+,1288.372722608925
数据处理实习工程师,1954.4124851117092
自动化测试台架开发实习生,19285.097127156776
法律专业实习生（最低3个月）,1953.1717369224345
ceo助理实习生,178.41906393473286
CEO助理实习生,179.00849484553765
审核实习生（早9晚6）,3805.8922922983184
mes实施顾问（实习可转正）,1740.4769713834698
娃衣服装设计师助理,1954.5981442147047
生涯教育售前方案实习生,1954.4743714793744
文案编辑实习生,1953.8849405685696
招聘实习生(A02637),647.494399667009
互联网运营经理,1955.8388924039793
机械研发-博士（2024校招）(J13468),10065.631524355325
北京链家6000底薪直聘管培生,73.3241260650556
3D手绘角色实习生,1954.4124851117092
产品经理,1954.4743714793744
市场策划,3510.038172571386
市场营销专员,3510.038172571386
日语翻译,6.5750591523643305
项目管理员,777.6546181133627
行政助理,777.6546181133627
伊利2024年校招-生产培训生（液态奶）,7078.220673596553
伊利2024年校招-生产专训生（液态奶）,7074.840314468873
舰艇总体技术研发与试验,1968.3995797979032
前端开发工程师（实习生）,1955.7770060363143
广告剪辑实习生,1954.4743714793744
HPC技术工程师,333.91351312533624
