id,专业名,人数,需求人数,薪资水平,行业情况
168,服装设计与工艺教育,75.0,-376.5399949063751,125454.77725756998,采矿业:1.811665203422308,农林牧渔业:0.8582303300499916,制造业:57.5198543316219,电力、热力、燃气及水生产和供应业:0.33693439327180386,建筑业:3.4200001507997513,交通运输、仓储及邮电通信业:0.6180154625326395,教育业:13.79999965429306,金融业:4.090000130236149,居民服务、修理和其他服务业:0.15682894227211364,科学研究、技术服务和地质勘查业:0.13039054174441844,批发和零售业:4.674889333546162,水利、环境和公共设施管理业:0.2696300623938441,卫生、社会保障和社会福利业:3.1915358267724514,文化、体育和娱乐业:1.199577935039997,信息传输、计算机服务和软件业:6.2934802495874465,住宿和餐饮业:0.29556346125900745,租赁和商务服务业:1.0134090844076127,房地产业:0.31999999191612005
169,朝鲜语,4250.0,-318.91487612202604,141061.32112050732,采矿业:5.360145680606365,农林牧渔业:2.538873627781868,制造业:23.782374411530327,电力、热力、燃气及水生产和供应业:0.9967838414013386,建筑业:0.2041839761659503,交通运输、仓储及邮电通信业:1.8284991383552551,教育业:15.029999613761902,金融业:4.570511355996132,居民服务、修理和其他服务业:0.4639482300262898,科学研究、技术服务和地质勘查业:0.38574828795390204,批发和零售业:11.686218343675137,水利、环境和公共设施管理业:0.7977115921676159,卫生、社会保障和社会福利业:9.441310446709394,文化、体育和娱乐业:3.54888285510242,信息传输、计算机服务和软件业:12.8524886444211,住宿和餐饮业:0.8744631428271532,租赁和商务服务业:2.997877635061741,房地产业:2.6399999856948853
170,木材科学与工程,1250.0,-30345.19106227913,120477.03029620499,采矿业:3.0652977526187897,农林牧渔业:2.6599999517202377,制造业:30.093859537737444,电力、热力、燃气及水生产和供应业:0.570005364716053,建筑业:15.839999914169312,交通运输、仓储及邮电通信业:1.0456576943397522,教育业:2.280000038444996,金融业:2.1239986643195152,居民服务、修理和其他服务业:0.2653031187946908,科学研究、技术服务和地质勘查业:0.2205885190051049,批发和零售业:8.522724639624357,水利、环境和公共设施管理业:0.4561767913401127,卫生、社会保障和社会福利业:5.398840317502618,文化、体育和娱乐业:2.029424416832626,信息传输、计算机服务和软件业:7.133769459323958,住宿和餐饮业:0.5000740755349398,租赁和商务服务业:1.714275951962918,房地产业:16.07999950647354
171,机械工程,21000.0,1605.4938878793569,124160.59970734124,采矿业:7.510000094771385,农林牧渔业:1.4351293444633484,制造业:56.06111544257146,电力、热力、燃气及水生产和供应业:0.5634557455778122,建筑业:0.11542723514139652,交通运输、仓储及邮电通信业:1.033677626401186,教育业:3.81394624710083,金融业:2.0995177794247866,居民服务、修理和其他服务业:0.262251912499778,科学研究、技术服务和地质勘查业:0.21805429423693568,批发和零售业:4.081020969897509,水利、环境和公共设施管理业:0.4509435035288334,卫生、社会保障和社会福利业:5.336699215695262,文化、体育和娱乐业:2.0061183720827103,信息传输、计算机服务和软件业:6.75377671723254,住宿和餐饮业:0.4943427862599492,租赁和商务服务业:1.6945397481322289,房地产业:6.069999933242798
172,机械工艺技术,650.0,167.83855568822938,120410.51825101662,采矿业:1.2788320425897837,农林牧渔业:0.6056663580238819,制造业:64.31311691449082,电力、热力、燃气及水生产和供应业:0.23779631592333317,建筑业:0.04871387791354209,交通运输、仓储及邮电通信业:0.436251237988472,教育业:14.149999618530273,金融业:0.8860499365255237,居民服务、修理和其他服务业:0.1106781761336606,科学研究、技术服务和地质勘查业:0.09202594010275789,批发和零售业:1.7223499482497573,水利、环境和公共设施管理业:0.19031405681744218,卫生、社会保障和社会福利业:2.252238290384412,文化、体育和娱乐业:3.9106265467125922,信息传输、计算机服务和软件业:4.477386438520625,住宿和餐饮业:0.6428144930396229,租赁和商务服务业:0.7151429046643898,房地产业:3.9299998432397842
173,机械电子工程,29000.0,3843.552287300936,137216.3474804381,采矿业:2.9435609467327595,农林牧渔业:1.3940251432359219,制造业:51.1537009573658,电力、热力、燃气及水生产和供应业:0.5473297089338303,建筑业:0.1121229724958539,交通运输、仓储及邮电通信业:1.0041418485343456,教育业:3.705088794231415,金融业:2.0393267273902893,居民服务、修理和其他服务业:0.25474254580331035,科学研究、技术服务和地质勘查业:0.2118141550454311,批发和零售业:3.96444252692163,水利、环境和公共设施管理业:0.4380490630865097,卫生、社会保障和社会福利业:5.183818284422159,文化、体育和娱乐业:1.9487228360958397,信息传输、计算机服务和软件业:17.652912461198866,住宿和餐饮业:0.48021572874858975,租赁和商务服务业:1.6459893726278096,房地产业:5.3199999034404755
174,机械设计制造及其自动化,97500.0,13671.441393505756,124424.96165430674,采矿业:2.0699999760836363,农林牧渔业:1.3149318285286427,制造业:63.4794975463592,电力、热力、燃气及水生产和供应业:0.5162827670574188,建筑业:0.10576242348179221,交通运输、仓储及邮电通信业:0.9472106583416462,教育业:3.4951526671648026,金融业:1.9235866144299507,居民服务、修理和其他服务业:0.24029017440625466,科学研究、技术服务和地质勘查业:0.19979947173851542,批发和零售业:3.739691060036421,水利、环境和公共设施管理业:0.41320775635540485,卫生、社会保障和社会福利业:4.889683425426483,文化、体育和娱乐业:1.8381931469775736,信息传输、计算机服务和软件业:8.441127953119576,住宿和餐饮业:0.4529876750893891,租赁和商务服务业:1.5525904891546816,房地产业:4.38000001013279
175,机电技术教育,325.0,46.351763118616894,133300.72279444357,采矿业:2.1076676435768604,农林牧渔业:0.9980976581573486,制造业:52.21322606121248,电力、热力、燃气及水生产和供应业:0.39188857190310955,建筑业:0.08027952280826867,交通运输、仓储及邮电通信业:0.7190062198787928,教育业:12.219999730587006,金融业:4.503634851425886,居民服务、修理和其他服务业:0.1823927763325628,科学研究、技术服务和地质勘查业:0.15165960139711387,批发和零售业:2.838726434856653,水利、环境和公共设施管理业:0.31365309841930866,卫生、社会保障和社会福利业:3.711497550830245,文化、体育和娱乐业:1.395302009768784,信息传输、计算机服务和软件业:12.11063597293105,住宿和餐饮业:0.34385165199637413,租赁和商务服务业:1.178486121352762,房地产业:4.540000110864639
176,材料化学,8500.0,-844.4091556119855,136133.4805166813,采矿业:20.47999929636717,农林牧渔业:2.052248641848564,制造业:26.834742694336455,电力、热力、燃气及水生产和供应业:0.8058085106313229,建筑业:0.16507082618772984,交通运输、仓储及邮电通信业:1.4785226434469223,教育业:6.480000168085098,金融业:3.0020767357200384,居民服务、修理和其他服务业:0.37503233907045797,科学研究、技术服务和地质勘查业:0.3118462103884667,批发和零售业:5.837449710816145,水利、环境和公共设施管理业:0.644960580393672,卫生、社会保障和社会福利业:8.803818188607693,文化、体育和娱乐业:2.869078516960144,信息传输、计算机服务和软件业:10.35914578824304,住宿和餐饮业:0.7070716004818678,租赁和商务服务业:2.4231258081272244,房地产业:6.369999796152115
177,材料成型及控制工程,19000.0,2515.435975329812,128033.7867109217,采矿业:4.307979252189398,农林牧渔业:1.2746715918183327,制造业:61.618820554576814,电力、热力、燃气及水生产和供应业:0.5005022510886192,建筑业:0.10252805659547448,交通运输、仓储及邮电通信业:0.9183636866509914,教育业:1.8699999898672104,金融业:1.8645869102329016,居民服务、修理和其他服务业:0.23293730118894018,科学研究、技术服务和地质勘查业:0.1936936314450577,批发和零售业:3.6258671432733536,水利、环境和公共设施管理业:0.40060305036604404,卫生、社会保障和社会福利业:4.74001313559711,文化、体育和娱乐业:1.7820463282987475,信息传输、计算机服务和软件业:11.15318710799329,住宿和餐饮业:0.4391861613839865,租赁和商务服务业:1.5050178568344563,房地产业:3.4699998795986176
178,材料物理,3750.0,-37.84121052712987,139489.54175248806,采矿业:5.8000002056360245,农林牧渔业:1.9259864464402199,制造业:36.395168310264125,电力、热力、燃气及水生产和供应业:0.7562603801488876,建筑业:0.15491911908611655,交通运输、仓储及邮电通信业:1.3877199962735176,教育业:4.610000178217888,金融业:4.329871200025082,居民服务、修理和其他服务业:0.3519633712130599,科学研究、技术服务和地质勘查业:0.2926723434939049,批发和零售业:5.479016527533531,水利、环境和公共设施管理业:0.6053291261196136,卫生、社会保障和社会福利业:7.161956559866667,文化、体育和娱乐业:2.692702761851251,信息传输、计算机服务和软件业:16.29879004904069,住宿和餐饮业:0.6636410485953093,租赁和商务服务业:2.2740078158676624,房地产业:8.820000290870667
179,材料科学与工程,19000.0,495.81819482733965,133763.0528595632,采矿业:6.283767148852348,农林牧渔业:1.810959167778492,制造业:37.79259540242492,电力、热力、燃气及水生产和供应业:0.7111105602234602,建筑业:0.14566919999197125,交通运输、仓储及邮电通信业:1.3049368746578693,教育业:4.729999974370003,金融业:2.6490280870348215,居民服务、修理和其他服务业:0.33094545724452473,科学研究、技术服务和地质勘查业:0.27520007715793326,批发和零售业:5.152212642133236,水利、环境和公共设施管理业:0.5692058708518744,卫生、社会保障和社会福利业:6.734172720462084,文化、体育和娱乐业:2.5319687090814114,信息传输、计算机服务和软件业:13.21600524825044,住宿和餐饮业:0.6240484304726124,租赁和商务服务业:2.1381725440733135,房地产业:12.999999523162842
180,林产化工,425.0,-59.55592440073365,134880.12089079682,采矿业:18.086504563689232,农林牧渔业:4.280000180006027,制造业:21.879837369488087,电力、热力、燃气及水生产和供应业:0.9288784116506577,建筑业:0.19027648959308863,交通运输、仓储及邮电通信业:0.7699999958276749,教育业:6.780000030994415,金融业:3.4599870443344116,居民服务、修理和其他服务业:0.43228313588770106,科学研究、技术服务和地质勘查业:0.3594775407691486,批发和零售业:11.357574164867401,水利、环境和公共设施管理业:0.7435470819473267,卫生、社会保障和社会福利业:9.524953365325928,文化、体育和娱乐业:3.3073951257392764,信息传输、计算机服务和软件业:9.05126016587019,住宿和餐饮业:0.8152070222422481,租赁和商务服务业:2.7928181807510555,房地产业:5.2400000393390656
181,林学,3750.0,-380.1223014705681,122289.70852946851,采矿业:4.8005156219005585,农林牧渔业:20.559999346733093,制造业:14.027472883753944,电力、热力、燃气及水生产和供应业:0.8923723362386227,建筑业:0.18279693322256207,交通运输、仓储及邮电通信业:1.6376487910747528,教育业:5.68000003695488,金融业:2.6330452412366867,居民服务、修理和其他服务业:0.41528614674462005,科学研究、技术服务和地质勘查业:0.34535061713540927,批发和零售业:5.389818083494902,水利、环境和公共设施管理业:0.7143482565879822,卫生、社会保障和社会福利业:8.450238965451717,文化、体育和娱乐业:3.1774462200701237,信息传输、计算机服务和软件业:10.097491927444935,住宿和餐饮业:0.7832095492631197,租赁和商务服务业:2.6829462265595794,房地产业:17.53000020980835
182,柬埔寨语,125.0,31.988955334750838,139911.91756614158,采矿业:1.788252778351307,农林牧渔业:0.846539530903101,制造业:7.940945505470154,电力、热力、燃气及水生产和供应业:2.3600000888109207,建筑业:0.06809185724705458,交通运输、仓储及邮电通信业:0.6100436206907034,教育业:17.640000581741333,金融业:1.238128961995244,居民服务、修理和其他服务业:0.15469331774511375,科学研究、技术服务和地质勘查业:0.12864376694778912,批发和零售业:11.342826625332236,水利、环境和公共设施管理业:0.2660998608916998,卫生、社会保障和社会福利业:11.072281189262867,文化、体育和娱乐业:4.802376701263711,信息传输、计算机服务和软件业:12.403957423521206,住宿和餐饮业:0.29175393865443766,租赁和商务服务业:8.045350445900112,房地产业:18.99999976158142
183,核化工与核燃料工程,225.0,186.444886591293,149847.76184873522,采矿业:27.539999783039093,农林牧渔业:1.1770309880375862,制造业:8.187020061450312,电力、热力、燃气及水生产和供应业:0.4621906206011772,建筑业:0.09467620984651148,交通运输、仓储及邮电通信业:0.8482481352984905,教育业:9.49999988079071,金融业:1.7214642139151692,居民服务、修理和其他服务业:0.21508726058527827,科学研究、技术服务和地质勘查业:10.310564336396055,批发和零售业:3.349120356142521,水利、环境和公共设施管理业:0.369998742826283,卫生、社会保障和社会福利业:13.79154697060585,文化、体育和娱乐业:1.6457230434753,信息传输、计算机服务和软件业:12.912110914476216,住宿和餐饮业:0.4056739271618426,租赁和商务服务业:1.3895478623453528,房地产业:6.080000102519989
184,核工程与核技术,2250.0,-138.742752332104,138707.9102422461,采矿业:10.679999738931656,农林牧渔业:2.3488372564315796,制造业:21.08539465116337,电力、热力、燃气及水生产和供应业:12.210000306367874,建筑业:0.18893658416345716,交通运输、仓储及邮电通信业:1.6929006204009056,教育业:5.820000171661377,金融业:3.4351468086242676,居民服务、修理和其他服务业:0.4292245634132996,科学研究、技术服务和地质勘查业:0.35701488668564707,批发和零售业:6.684116460382938,水利、环境和公共设施管理业:0.7384066004306078,卫生、社会保障和社会福利业:8.733718749135733,文化、体育和娱乐业:3.2842899672687054,信息传输、计算机服务和软件业:10.309491539373994,住宿和餐饮业:0.8096219506114721,租赁和商务服务业:2.7728864457458258,房地产业:8.420000225305557
185,核物理,125.0,23.424948773594142,156384.02113212648,采矿业:2.3715125396847725,农林牧渔业:1.1224904097616673,制造业:17.65951102679537,电力、热力、燃气及水生产和供应业:9.17000025510788,建筑业:0.09029227076098323,交通运输、仓储及邮电通信业:0.8090611547231674,教育业:19.689999520778656,金融业:4.636950511485338,居民服务、修理和其他服务业:0.20512406044872478,科学研究、技术服务和地质勘查业:0.17061734688468277,批发和零售业:4.4896884355694056,水利、环境和公共设施管理业:0.35288999788463116,卫生、社会保障和社会福利业:10.333912447094917,文化、体育和娱乐业:1.569568773265928,信息传输、计算机服务和软件业:22.112652636133134,住宿和餐饮业:0.3869283595122397,租赁和商务服务业:1.3251309690531343,房地产业:3.5036761313676834
186,档案学,1250.0,-137.22830392955777,135719.80259301778,采矿业:5.645642057061195,农林牧渔业:2.926098182797432,制造业:16.392869781702757,电力、热力、燃气及水生产和供应业:1.1494068428874016,建筑业:0.2353805350139737,交通运输、仓储及邮电通信业:2.109334245324135,教育业:8.179999887943268,金融业:4.216481931507587,居民服务、修理和其他服务业:0.534723760210909,科学研究、技术服务和地质勘查业:0.4447849962161854,批发和零售业:7.450023666024208,水利、环境和公共设施管理业:0.9199961088597775,卫生、社会保障和社会福利业:10.880040377378464,文化、体育和娱乐业:4.091785894706845,信息传输、计算机服务和软件业:11.19735618121922,住宿和餐饮业:1.0087653063237667,租赁和商务服务业:4.887302708812058,房地产业:17.730000615119934
187,森林保护,950.0,-94.98017452666014,128171.48038878643,采矿业:4.98910304158926,农林牧渔业:8.579999953508377,制造业:15.942024602554739,电力、热力、燃气及水生产和供应业:0.927459541708231,建筑业:0.18992733675986528,交通运输、仓储及邮电通信业:1.7021533101797104,教育业:7.079999893903732,金融业:3.4528560005128384,居民服务、修理和其他服务业:0.43145990202901885,科学研究、技术服务和地质勘查业:0.3588993276935071,批发和零售业:12.643417157232761,水利、环境和公共设施管理业:0.7423774804919958,卫生、社会保障和社会福利业:8.778722677379847,文化、体育和娱乐业:7.2026902344077826,信息传输、计算机服务和软件业:8.676690887659788,住宿和餐饮业:4.714999906718731,租赁和商务服务业:2.787202119361609,房地产业:10.80000028014183
188,森林工程,325.0,15.907850067132483,122780.06239360447,采矿业:3.130029421299696,农林牧渔业:2.850000001490116,制造业:23.682066261972068,电力、热力、燃气及水生产和供应业:4.320000112056732,建筑业:0.11915003415197134,交通运输、仓储及邮电通信业:1.0678828693926334,教育业:3.938407823443413,金融业:2.166055329144001,居民服务、修理和其他服务业:2.6597227333695628,科学研究、技术服务和地质勘查业:0.22515526798088104,批发和零售业:5.263927578926086,水利、环境和公共设施管理业:0.46573891304433346,卫生、社会保障和社会福利业:5.507187079638243,文化、体育和娱乐业:2.0713522797450423,信息传输、计算机服务和软件业:6.974106194684282,住宿和餐饮业:0.5107060540467501,租赁和商务服务业:1.7485003685578704,房地产业:33.30000042915344
189,植物保护,5500.0,-920.2256976010881,121952.6632983514,采矿业:3.719804249703884,农林牧渔业:28.15999984741211,制造业:11.853116854035761,电力、热力、燃气及水生产和供应业:0.8834251202642918,建筑业:0.180898723192513,交通运输、仓储及邮电通信业:1.6214091330766678,教育业:5.609999969601631,金融业:3.2884199172258377,居民服务、修理和其他服务业:0.41097244393313304,科学研究、技术服务和地质勘查业:0.34184377873316407,批发和零售业:12.679999694228172,水利、环境和公共设施管理业:0.7071320433169603,卫生、社会保障和社会福利业:6.694095954298973,文化、体育和娱乐业:3.144872863776982,信息传输、计算机服务和软件业:11.104006203822792,住宿和餐饮业:0.7754201767966151,租赁和商务服务业:2.654561528470367,房地产业:6.17000013589859
190,植物科学与技术,950.0,-147.7300229893957,124684.10837208657,采矿业:3.4921590238809586,农林牧渔业:23.260000348091125,制造业:11.465516145108268,电力、热力、燃气及水生产和供应业:0.7994271814823151,建筑业:0.1636973349377513,交通运输、仓储及邮电通信业:1.4673203229904175,教育业:7.0100001990795135,金融业:5.44499927200377,居民服务、修理和其他服务业:0.371889972302597,科学研究、技术服务和地质勘查业:0.30934111564420164,批发和零售业:12.548267934471369,水利、环境和公共设施管理业:0.6399151403456926,卫生、社会保障和社会福利业:8.470435161143541,文化、体育和娱乐业:2.845880063250661,信息传输、计算机服务和软件业:9.617372375214472,住宿和餐饮业:0.7017245981842279,租赁和商务服务业:2.402067859657109,房地产业:8.990000188350677
191,武器发射工程,225.0,19.750292312821482,125579.83570154944,采矿业:3.893798030912876,农林牧渔业:1.6152642667293549,制造业:58.71191709666164,电力、热力、燃气及水生产和供应业:0.6344497203826904,建筑业:0.12991453986614943,交通运输、仓储及邮电通信业:1.1645535007119179,教育业:3.4299999475479126,金融业:2.361522149294615,居民服务、修理和其他服务业:0.29513966364902444,科学研究、技术服务和地质勘查业:0.24550284870201722,批发和零售业:4.597587138414383,水利、环境和公共设施管理业:0.5078664980828762,卫生、社会保障和社会福利业:6.004469841718674,文化、体育和娱乐业:2.2585925413295627,信息传输、计算机服务和软件业:8.09618400526233,住宿和餐饮业:0.5569282919168472,租赁和商务服务业:1.9063025480136275,房地产业:3.5900000482797623
192,武器系统与工程,275.0,55.03671578490229,118169.67983912614,采矿业:2.0229149609804153,农林牧渔业:0.9573265910148621,制造业:72.8315024793119,电力、热力、燃气及水生产和供应业:0.37602619268000126,建筑业:0.07699764100834727,交通运输、仓储及邮电通信业:0.6902225315570831,教育业:2.879999950528145,金融业:1.399597362615168,居民服务、修理和其他服务业:0.17492245460744016,科学研究、技术服务和地质勘查业:0.14550493651768193,批发和零售业:2.724965335801244,水利、环境和公共设施管理业:0.30100608710199594,卫生、社会保障和社会福利业:5.7371655479073524,文化、体育和娱乐业:1.3386294827796519,信息传输、计算机服务和软件业:4.120725116808899,住宿和餐饮业:0.3300866112112999,租赁和商务服务业:0.904285570140928,房地产业:2.988114207983017
193,武术与民族传统体育,2250.0,-20.542925227676797,139354.56990361042,采矿业:4.329977370798588,农林牧渔业:2.048921026289463,制造业:11.68017597447033,电力、热力、燃气及水生产和供应业:0.8048167452216148,建筑业:0.16479833284392953,交通运输、仓储及邮电通信业:1.4773917384445667,教育业:27.50999927520752,金融业:5.299362912774086,居民服务、修理和其他服务业:0.3743826149730012,科学研究、技术服务和地质勘查业:0.3114279475994408,批发和零售业:7.319451682269573,水利、环境和公共设施管理业:0.644272193312645,卫生、社会保障和社会福利业:7.616432104259729,文化、体育和娱乐业:10.373103991150856,信息传输、计算机服务和软件业:8.794304501498118,住宿和餐饮业:2.093103714287281,租赁和商务服务业:2.4180755019187927,房地产业:6.74000009894371
194,民族学,750.0,-113.6488542358347,138364.6815131817,采矿业:5.800476297736168,农林牧渔业:2.744360640645027,制造业:16.252031283511315,电力、热力、燃气及水生产和供应业:1.0780353099107742,建筑业:0.2207412850111723,交通运输、仓储及邮电通信业:2.800000086426735,教育业:13.740000128746033,金融业:4.986474383622408,居民服务、修理和其他服务业:0.5014627779019065,科学研究、技术服务和地质勘查业:0.41715248953551054,批发和零售业:13.105459325015545,水利、环境和公共设施管理业:0.8630326949059963,卫生、社会保障和社会福利业:10.201432835310698,文化、体育和娱乐业:7.384552783332765,信息传输、计算机服务和软件业:9.439555427525192,住宿和餐饮业:0.9464771719649434,租赁和商务服务业:3.238743112888187,房地产业:6.279999762773514
195,水产养殖学,3250.0,-492.59531446016615,117316.64937587775,采矿业:4.51553650200367,农林牧渔业:31.850001215934753,制造业:11.258908564923331,电力、热力、燃气及水生产和供应业:0.8391768671572208,建筑业:0.1718308194540441,交通运输、仓储及邮电通信业:1.6599999740719795,教育业:7.3499999940395355,金融业:2.9577869456261396,居民服务、修理和其他服务业:0.39034759829519317,科学研究、技术服务和地质勘查业:0.32472529710503295,批发和零售业:11.653617862612009,水利、环境和公共设施管理业:0.6718323566019535,卫生、社会保障和社会福利业:9.370743669569492,文化、体育和娱乐业:2.9876518761739135,信息传输、计算机服务和软件业:7.669985055690631,住宿和餐饮业:0.736803631298244,租赁和商务服务业:2.5210386142134666,房地产业:3.0700000002980232
196,水利水电工程,8500.0,1385.2681150613685,126893.26463706825,采矿业:1.6715841833502054,农林牧渔业:0.7908119820058346,制造业:5.8980670113669476,电力、热力、燃气及水生产和供应业:26.190000772476196,建筑业:0.06360792322084308,交通运输、仓储及邮电通信业:0.5702571012079716,教育业:0.07999999797903001,金融业:1.1282990453764796,居民服务、修理和其他服务业:0.144497477231198,科学研究、技术服务和地质勘查业:0.12020635840599425,批发和零售业:2.2516177967190742,水利、环境和公共设施管理业:0.2487001707777381,卫生、社会保障和社会福利业:2.939536841586232,文化、体育和娱乐业:1.1059678043238819,信息传输、计算机服务和软件业:5.143650472746231,住宿和餐饮业:0.27275290340185165,租赁和商务服务业:2.7904429531190544,房地产业:48.590001463890076
197,水务工程,375.0,71.95995470444188,125285.86946524106,采矿业:16.94739442318678,农林牧渔业:0.6241108756512403,制造业:3.2892460101720644,电力、热力、燃气及水生产和供应业:10.80000028014183,建筑业:0.050199817633256316,交通运输、仓储及邮电通信业:0.45005837455391884,教育业:1.9999999552965164,金融业:2.98384721390903,居民服务、修理和其他服务业:0.11403807620808948,科学研究、技术服务和地质勘查业:0.09486791786912363,批发和零售业:1.7770261503756046,水利、环境和公共设施管理业:7.0500001311302185,卫生、社会保障和社会福利业:2.319884765893221,文化、体育和娱乐业:0.872841541422531,信息传输、计算机服务和软件业:6.324718811083585,住宿和餐饮业:0.21526171476580203,租赁和商务服务业:0.7365059806033969,房地产业:43.34999918937683
198,水土保持与荒漠化防治,950.0,236.2935217877947,127013.43596579082,采矿业:3.601240925490856,农林牧渔业:12.489999830722809,制造业:8.978325747011695,电力、热力、燃气及水生产和供应业:6.859999895095825,建筑业:0.13702695723623037,交通运输、仓储及邮电通信业:1.2285558506846428,教育业:5.68000003695488,金融业:2.4905437603592873,居民服务、修理和其他服务业:0.311279025481781,科学研究、技术服务和地质勘查业:0.25895618309732527,批发和零售业:5.866511631757021,水利、环境和公共设施管理业:8.60999971628189,卫生、社会保障和社会福利业:6.332271918654442,文化、体育和娱乐业:2.3825687472708523,信息传输、计算机服务和软件业:11.87021157820709,住宿和餐饮业:0.5876119830645621,租赁和商务服务业:5.304904782678932,房地产业:17.010000348091125
199,水文与水资源工程,2750.0,-147.25646329922643,138057.19106484327,采矿业:11.169999837875366,农林牧渔业:2.073531225323677,制造业:10.927535289374646,电力、热力、燃气及水生产和供应业:14.000000059604645,建筑业:0.16677806852385402,交通运输、仓储及邮电通信业:1.4953934587538242,教育业:5.469999834895134,金融业:3.2071429770439863,居民服务、修理和其他服务业:0.37885933415964246,科学研究、技术服务和地质勘查业:0.31518321338808164,批发和零售业:6.2476227059960365,水利、环境和公共设施管理业:0.6521911825984716,卫生、社会保障和社会福利业:7.706888951361179,文化、体育和娱乐业:2.8999200789257884,信息传输、计算机服务和软件业:10.116938361898065,住宿和餐饮业:0.7152345031499863,租赁和商务服务业:2.446801238693297,房地产业:20.010000467300415
200,水族科学与技术,375.0,-69.99310407363674,128988.91671965626,采矿业:4.755639284849167,农林牧渔业:17.249999940395355,制造业:13.911299441679148,电力、热力、燃气及水生产和供应业:0.8839117363095284,建筑业:0.18093653488904238,交通运输、仓储及邮电通信业:1.6224497929215431,教育业:2.4399999529123306,金融业:8.179999887943268,居民服务、修理和其他服务业:0.41101732349488884,科学研究、技术服务和地质勘查业:0.341943433159031,批发和零售业:14.560178108513355,水利、环境和公共设施管理业:0.707586295902729,卫生、社会保障和社会福利业:8.360886387526989,文化、体育和娱乐业:3.1461630947887897,信息传输、计算机服务和软件业:9.215256688185036,住宿和餐饮业:0.775999529287219,租赁和商务服务业:7.4467220227234066,房地产业:5.810000002384186
201,水质科学与技术,225.0,333.988525708253,108237.25495672777,采矿业:10.075042012613267,农林牧渔业:0.20000801887363195,制造业:6.585783811260626,电力、热力、燃气及水生产和供应业:17.38000065088272,建筑业:0.016085531387943774,交通运输、仓储及邮电通信业:0.14423890970647335,教育业:1.3000000268220901,金融业:0.2923673135228455,居民服务、修理和其他服务业:0.036540039491228526,科学研究、技术服务和地质勘查业:0.030399311071960256,批发和零售业:2.983432845212519,水利、环境和公共设施管理业:46.45000100135803,卫生、社会保障和社会福利业:4.736437369138002,文化、体育和娱乐业:0.2796990200295113,信息传输、计算机服务和软件业:1.7009077579132281,住宿和餐饮业:0.0689878172124736,租赁和商务服务业:3.1200675992295146,房地产业:4.600000008940697
202,汉语国际教育,19000.0,1512.985684983147,143209.70015037648,采矿业:3.7345556542277336,农林牧渔业:1.766565628349781,制造业:9.3090318274335,电力、热力、燃气及水生产和供应业:0.694085331633687,建筑业:0.14207810163497925,交通运输、仓储及邮电通信业:1.2740932404994965,教育业:33.93000066280365,金融业:2.786861453205347,居民服务、修理和其他服务业:0.32274227123707533,科学研究、技术服务和地质勘查业:0.2685091210878454,批发和零售业:10.579999908804893,水利、环境和公共设施管理业:0.5556442774832249,卫生、社会保障和社会福利业:6.565063074231148,文化、体育和娱乐业:7.4334251577965915,信息传输、计算机服务和软件业:11.57264153007418,住宿和餐饮业:0.6093803676776588,租赁和商务服务业:3.1853314605541527,房地产业:5.270000174641609
203,汉语言,1750.0,-72.20815457169098,137369.61269841305,采矿业:4.774667136371136,农林牧渔业:2.258318103849888,制造业:15.16032146391808,电力、热力、燃气及水生产和供应业:0.8873280137777328,建筑业:0.18163291970267892,交通运输、仓储及邮电通信业:1.6289349645376205,教育业:17.800000309944153,金融业:2.9373861849308014,居民服务、修理和其他服务业:0.4125883453525603,科学研究、技术服务和地质勘查业:0.34326625609537587,批发和零售业:11.940000299364328,水利、环境和公共设施管理业:0.7103712763637304,卫生、社会保障和社会福利业:8.392449282109737,文化、体育和娱乐业:10.450535430572927,信息传输、计算机服务和软件业:9.428530058357865,住宿和餐饮业:0.7790896343067288,租赁和商务服务业:2.6645713136531413,房地产业:9.25000011920929
204,汉语言文学,100000.0,6590.210736880832,139610.79889068956,采矿业:4.536336474120617,农林牧渔业:2.1453646942973137,制造业:13.775577255728422,电力、热力、燃气及水生产和供应业:0.8429764769971371,建筑业:0.17255287384614348,交通运输、仓储及邮电通信业:1.5476202592253685,教育业:20.020000636577606,金融业:2.22045611590147,居民服务、修理和其他服务业:0.39195709250634536,科学研究、技术服务和地质勘查业:0.32610913913231343,批发和零售业:5.3268186980858445,水利、环境和公共设施管理业:0.6748898420482874,卫生、社会保障和社会福利业:7.972592953592539,文化、体育和娱乐业:12.261543842032552,信息传输、计算机服务和软件业:11.624119407497346,住宿和餐饮业:0.7401926908642054,租赁和商务服务业:6.860898819286376,房地产业:8.560000360012054
205,汽车服务工程,11000.0,-822.2472119229872,129665.4582446204,采矿业:2.2071597166359425,农林牧渔业:1.0437951423227787,制造业:56.22243957077444,电力、热力、燃气及水生产和供应业:0.41014207527041435,建筑业:0.08395370678044856,交通运输、仓储及邮电通信业:1.7400000244379044,教育业:3.9000000804662704,金融业:13.770000264048576,居民服务、修理和其他服务业:0.19070159614784643,科学研究、技术服务和地质勘查业:0.1586653343110811,批发和零售业:2.972815977409482,水利、环境和公共设施管理业:0.3283649682998657,卫生、社会保障和社会福利业:3.878931049257517,文化、体育和娱乐业:2.0335145643912256,信息传输、计算机服务和软件业:5.544194323010743,住宿和餐饮业:0.9337426978163421,租赁和商务服务业:1.2315763218794018,房地产业:3.3500000834465027
